"Story","Title","Result","Date","Stability","Duration (s)"
"When checking in to the pet hotel","Petra books her pet cat into the hotel","SUCCESS","2022-07-31T08:50:09.156246534Z[Etc/UTC]","0.0","0.73"
"When checking in to the pet hotel","Petra checks her cat out of the hotel","SUCCESS","2022-07-31T08:50:09.952317578Z[Etc/UTC]","0.0","0.04"
